id_publicacao;descricao;data_postagem;imagem;fk_usuario;fk_evento;publicacao_pai;tipo
1527;Descricao adequada do comentario da publicação  501;20/07/2021;coment_971.jgp;148;34;501;COMENTARIO
1528;Descricao adequada do comentario da publicação  360;25/07/2020;coment_972.jgp;236;90;360;COMENTARIO
1529;Descricao adequada do comentario da publicação  398;05/07/2021;coment_973.jgp;1092;39;398;COMENTARIO
1530;Descricao adequada do comentario da publicação  331;22/10/2021;coment_974.jgp;1170;15;331;COMENTARIO
1531;Descricao adequada do comentario da publicação  540;11/07/2019;coment_975.jgp;935;136;540;COMENTARIO
1532;Descricao adequada do comentario da publicação  240;21/11/2021;coment_976.jgp;1007;53;240;COMENTARIO
1533;Descricao adequada do comentario da publicação  228;17/06/2020;coment_977.jgp;52;75;228;COMENTARIO
1534;Descricao adequada do comentario da publicação  441;14/10/2021;coment_978.jgp;411;49;441;COMENTARIO
1535;Descricao adequada do comentario da publicação  382;21/06/2020;coment_979.jgp;500;75;382;COMENTARIO
1536;Descricao adequada do comentario da publicação  312;24/09/2021;coment_980.jgp;664;42;312;COMENTARIO
1537;Descricao adequada do comentario da publicação  507;22/03/2021;coment_981.jgp;524;17;507;COMENTARIO
1538;Descricao adequada do comentario da publicação  237;29/07/2019;coment_982.jgp;700;133;237;COMENTARIO
1539;Descricao adequada do comentario da publicação  175;18/08/2019;coment_983.jgp;1142;126;175;COMENTARIO
1540;Descricao adequada do comentario da publicação  378;15/08/2021;coment_984.jgp;175;40;378;COMENTARIO
1541;Descricao adequada do comentario da publicação  460;27/03/2020;coment_985.jgp;816;95;460;COMENTARIO
1542;Descricao adequada do comentario da publicação  217;24/11/2019;coment_986.jgp;701;158;217;COMENTARIO
1543;Descricao adequada do comentario da publicação  298;09/06/2021;coment_987.jgp;99;39;298;COMENTARIO
1544;Descricao adequada do comentario da publicação  498;17/09/2019;coment_988.jgp;1054;146;498;COMENTARIO
1545;Descricao adequada do comentario da publicação  538;12/04/2019;coment_989.jgp;255;157;538;COMENTARIO
1546;Descricao adequada do comentario da publicação  182;01/11/2021;coment_990.jgp;89;1;182;COMENTARIO
1547;Descricao adequada do comentario da publicação  372;16/10/2020;coment_991.jgp;602;67;372;COMENTARIO
1548;Descricao adequada do comentario da publicação  531;21/04/2019;coment_992.jgp;414;157;531;COMENTARIO
1549;Descricao adequada do comentario da publicação  168;11/07/2020;coment_993.jgp;818;89;168;COMENTARIO
1550;Descricao adequada do comentario da publicação  178;11/06/2020;coment_994.jgp;992;99;178;COMENTARIO
1551;Descricao adequada do comentario da publicação  527;17/11/2021;coment_995.jgp;501;46;527;COMENTARIO
1552;Descricao adequada do comentario da publicação  435;06/11/2020;coment_996.jgp;66;66;435;COMENTARIO
1553;Descricao adequada do comentario da publicação  338;21/03/2020;coment_997.jgp;118;61;338;COMENTARIO
1554;Descricao adequada do comentario da publicação  427;15/11/2019;coment_998.jgp;1175;118;427;COMENTARIO
1555;Descricao adequada do comentario da publicação  534;11/08/2019;coment_999.jgp;747;148;534;COMENTARIO
1556;Descricao adequada do comentario da publicação  334;05/07/2020;coment_1000.jgp;445;68;334;COMENTARIO
1557;Descricao adequada do comentario da publicação  379;03/02/2021;coment_1001.jgp;648;27;379;COMENTARIO
1558;Descricao adequada do comentario da publicação  175;17/08/2019;coment_1002.jgp;495;126;175;COMENTARIO
1559;Descricao adequada do comentario da publicação  310;11/08/2020;coment_1003.jgp;1020;80;310;COMENTARIO
1560;Descricao adequada do comentario da publicação  503;31/03/2020;coment_1004.jgp;427;93;503;COMENTARIO
1561;Descricao adequada do comentario da publicação  465;16/02/2019;coment_1005.jgp;312;125;465;COMENTARIO
1562;Descricao adequada do comentario da publicação  180;20/05/2021;coment_1006.jgp;379;22;180;COMENTARIO
1563;Descricao adequada do comentario da publicação  337;16/05/2020;coment_1007.jgp;622;97;337;COMENTARIO
1564;Descricao adequada do comentario da publicação  215;13/09/2019;coment_1008.jgp;466;135;215;COMENTARIO
1565;Descricao adequada do comentario da publicação  317;19/05/2021;coment_1009.jgp;430;7;317;COMENTARIO
1566;Descricao adequada do comentario da publicação  390;20/10/2019;coment_1010.jgp;920;122;390;COMENTARIO
1567;Descricao adequada do comentario da publicação  386;02/04/2021;coment_1011.jgp;972;35;386;COMENTARIO
1568;Descricao adequada do comentario da publicação  406;08/08/2021;coment_1012.jgp;807;40;406;COMENTARIO
1569;Descricao adequada do comentario da publicação  537;15/01/2020;coment_1013.jgp;240;58;537;COMENTARIO
1570;Descricao adequada do comentario da publicação  271;17/10/2021;coment_1014.jgp;812;15;271;COMENTARIO
1571;Descricao adequada do comentario da publicação  356;18/07/2019;coment_1015.jgp;790;151;356;COMENTARIO
1572;Descricao adequada do comentario da publicação  532;22/11/2021;coment_1016.jgp;147;29;532;COMENTARIO
1573;Descricao adequada do comentario da publicação  378;18/08/2021;coment_1017.jgp;252;40;378;COMENTARIO
1574;Descricao adequada do comentario da publicação  415;30/07/2021;coment_1018.jgp;808;30;415;COMENTARIO
1575;Descricao adequada do comentario da publicação  253;09/07/2019;coment_1019.jgp;1107;151;253;COMENTARIO
1576;Descricao adequada do comentario da publicação  323;24/04/2019;coment_1020.jgp;618;113;323;COMENTARIO
1577;Descricao adequada do comentario da publicação  435;10/11/2020;coment_1021.jgp;477;66;435;COMENTARIO
1578;Descricao adequada do comentario da publicação  319;01/12/2021;coment_1022.jgp;1057;52;319;COMENTARIO
1579;Descricao adequada do comentario da publicação  430;25/09/2021;coment_1023.jgp;366;23;430;COMENTARIO
1580;Descricao adequada do comentario da publicação  222;06/04/2020;coment_1024.jgp;341;95;222;COMENTARIO
1581;Descricao adequada do comentario da publicação  318;25/05/2021;coment_1025.jgp;1133;50;318;COMENTARIO
1582;Descricao adequada do comentario da publicação  162;17/11/2019;coment_1026.jgp;1004;118;162;COMENTARIO
1583;Descricao adequada do comentario da publicação  515;12/09/2020;coment_1027.jgp;824;104;515;COMENTARIO
1584;Descricao adequada do comentario da publicação  167;12/08/2019;coment_1028.jgp;906;126;167;COMENTARIO
1585;Descricao adequada do comentario da publicação  350;08/09/2019;coment_1029.jgp;485;146;350;COMENTARIO
1586;Descricao adequada do comentario da publicação  428;05/12/2021;coment_1030.jgp;332;8;428;COMENTARIO
1587;Descricao adequada do comentario da publicação  160;03/03/2019;coment_1031.jgp;348;110;160;COMENTARIO
1588;Descricao adequada do comentario da publicação  533;12/03/2021;coment_1032.jgp;280;32;533;COMENTARIO
1589;Descricao adequada do comentario da publicação  274;01/02/2020;coment_1033.jgp;695;100;274;COMENTARIO
1590;Descricao adequada do comentario da publicação  260;02/08/2019;coment_1034.jgp;841;143;260;COMENTARIO
1591;Descricao adequada do comentario da publicação  440;26/07/2020;coment_1035.jgp;292;78;440;COMENTARIO
1592;Descricao adequada do comentario da publicação  507;23/03/2021;coment_1036.jgp;1009;17;507;COMENTARIO
1593;Descricao adequada do comentario da publicação  231;18/05/2021;coment_1037.jgp;9;18;231;COMENTARIO
1594;Descricao adequada do comentario da publicação  546;26/04/2021;coment_1038.jgp;45;25;546;COMENTARIO
1595;Descricao adequada do comentario da publicação  507;21/03/2021;coment_1039.jgp;955;17;507;COMENTARIO
1596;Descricao adequada do comentario da publicação  162;18/11/2019;coment_1040.jgp;399;118;162;COMENTARIO
1597;Descricao adequada do comentario da publicação  425;08/08/2021;coment_1041.jgp;1123;48;425;COMENTARIO
1598;Descricao adequada do comentario da publicação  166;05/06/2021;coment_1042.jgp;179;3;166;COMENTARIO
1599;Descricao adequada do comentario da publicação  251;19/03/2020;coment_1043.jgp;810;87;251;COMENTARIO
1600;Descricao adequada do comentario da publicação  393;03/08/2020;coment_1044.jgp;561;103;393;COMENTARIO
1601;Descricao adequada do comentario da publicação  274;30/01/2020;coment_1045.jgp;583;100;274;COMENTARIO
1602;Descricao adequada do comentario da publicação  255;16/03/2019;coment_1046.jgp;1110;141;255;COMENTARIO
1603;Descricao adequada do comentario da publicação  232;07/02/2019;coment_1047.jgp;849;153;232;COMENTARIO
1604;Descricao adequada do comentario da publicação  171;10/07/2019;coment_1048.jgp;527;127;171;COMENTARIO
1605;Descricao adequada do comentario da publicação  457;09/10/2020;coment_1049.jgp;347;74;457;COMENTARIO
1606;Descricao adequada do comentario da publicação  189;03/02/2019;coment_1050.jgp;735;107;189;COMENTARIO
1607;Descricao adequada do comentario da publicação  548;02/08/2019;coment_1051.jgp;577;128;548;COMENTARIO
1608;Descricao adequada do comentario da publicação  379;04/02/2021;coment_1052.jgp;770;27;379;COMENTARIO
1609;Descricao adequada do comentario da publicação  371;30/04/2019;coment_1053.jgp;424;149;371;COMENTARIO
1610;Descricao adequada do comentario da publicação  368;23/10/2019;coment_1054.jgp;765;122;368;COMENTARIO
1611;Descricao adequada do comentario da publicação  458;17/06/2020;coment_1055.jgp;707;81;458;COMENTARIO
1612;Descricao adequada do comentario da publicação  434;25/08/2021;coment_1056.jgp;885;5;434;COMENTARIO
1613;Descricao adequada do comentario da publicação  425;10/08/2021;coment_1057.jgp;734;48;425;COMENTARIO
1614;Descricao adequada do comentario da publicação  233;12/02/2019;coment_1058.jgp;1005;124;233;COMENTARIO
1615;Descricao adequada do comentario da publicação  537;13/01/2020;coment_1059.jgp;55;58;537;COMENTARIO
1616;Descricao adequada do comentario da publicação  533;11/03/2021;coment_1060.jgp;814;32;533;COMENTARIO
1617;Descricao adequada do comentario da publicação  231;20/05/2021;coment_1061.jgp;303;18;231;COMENTARIO
1618;Descricao adequada do comentario da publicação  390;17/10/2019;coment_1062.jgp;61;122;390;COMENTARIO
1619;Descricao adequada do comentario da publicação  518;25/04/2020;coment_1063.jgp;541;96;518;COMENTARIO
1620;Descricao adequada do comentario da publicação  548;29/07/2019;coment_1064.jgp;1098;128;548;COMENTARIO
1621;Descricao adequada do comentario da publicação  369;02/07/2021;coment_1065.jgp;1076;39;369;COMENTARIO
1622;Descricao adequada do comentario da publicação  180;24/05/2021;coment_1066.jgp;316;22;180;COMENTARIO
1623;Descricao adequada do comentario da publicação  181;31/07/2020;coment_1067.jgp;178;78;181;COMENTARIO
1624;Descricao adequada do comentario da publicação  546;25/04/2021;coment_1068.jgp;981;25;546;COMENTARIO
1625;Descricao adequada do comentario da publicação  241;02/06/2019;coment_1069.jgp;633;116;241;COMENTARIO
1626;Descricao adequada do comentario da publicação  394;28/03/2020;coment_1070.jgp;505;79;394;COMENTARIO
1627;Descricao adequada do comentario da publicação  212;13/10/2020;coment_1071.jgp;628;67;212;COMENTARIO
1628;Descricao adequada do comentario da publicação  263;13/08/2019;coment_1072.jgp;713;126;263;COMENTARIO
1629;Descricao adequada do comentario da publicação  465;16/02/2019;coment_1073.jgp;1136;125;465;COMENTARIO
1630;Descricao adequada do comentario da publicação  173;12/06/2020;coment_1074.jgp;7;99;173;COMENTARIO
1631;Descricao adequada do comentario da publicação  477;28/08/2019;coment_1075.jgp;439;143;477;COMENTARIO
1632;Descricao adequada do comentario da publicação  171;07/07/2019;coment_1076.jgp;506;127;171;COMENTARIO
1633;Descricao adequada do comentario da publicação  412;09/08/2019;coment_1077.jgp;35;126;412;COMENTARIO
1634;Descricao adequada do comentario da publicação  301;04/08/2020;coment_1078.jgp;799;60;301;COMENTARIO
1635;Descricao adequada do comentario da publicação  550;25/11/2021;coment_1079.jgp;19;53;550;COMENTARIO
1636;Descricao adequada do comentario da publicação  358;21/06/2021;coment_1080.jgp;871;4;358;COMENTARIO
1637;Descricao adequada do comentario da publicação  390;17/10/2019;coment_1081.jgp;773;122;390;COMENTARIO
1638;Descricao adequada do comentario da publicação  260;02/08/2019;coment_1082.jgp;258;143;260;COMENTARIO
1639;Descricao adequada do comentario da publicação  299;14/04/2020;coment_1083.jgp;1128;54;299;COMENTARIO
1640;Descricao adequada do comentario da publicação  514;06/05/2019;coment_1084.jgp;577;152;514;COMENTARIO
1641;Descricao adequada do comentario da publicação  545;17/11/2020;coment_1085.jgp;403;62;545;COMENTARIO
1642;Descricao adequada do comentario da publicação  405;13/05/2021;coment_1086.jgp;827;16;405;COMENTARIO
1643;Descricao adequada do comentario da publicação  404;15/03/2020;coment_1087.jgp;229;79;404;COMENTARIO
1644;Descricao adequada do comentario da publicação  214;08/08/2020;coment_1088.jgp;627;60;214;COMENTARIO
1645;Descricao adequada do comentario da publicação  311;02/02/2019;coment_1089.jgp;43;124;311;COMENTARIO
1646;Descricao adequada do comentario da publicação  480;09/10/2020;coment_1090.jgp;975;86;480;COMENTARIO
1647;Descricao adequada do comentario da publicação  399;24/02/2020;coment_1091.jgp;794;64;399;COMENTARIO
1648;Descricao adequada do comentario da publicação  200;31/01/2019;coment_1092.jgp;46;150;200;COMENTARIO
1649;Descricao adequada do comentario da publicação  209;08/12/2020;coment_1093.jgp;917;72;209;COMENTARIO
1650;Descricao adequada do comentario da publicação  318;23/05/2021;coment_1094.jgp;250;50;318;COMENTARIO
1651;Descricao adequada do comentario da publicação  546;28/04/2021;coment_1095.jgp;89;25;546;COMENTARIO
1652;Descricao adequada do comentario da publicação  421;04/07/2019;coment_1096.jgp;526;121;421;COMENTARIO
1653;Descricao adequada do comentario da publicação  492;09/07/2019;coment_1097.jgp;628;127;492;COMENTARIO
1654;Descricao adequada do comentario da publicação  545;18/11/2020;coment_1098.jgp;746;62;545;COMENTARIO
1655;Descricao adequada do comentario da publicação  431;26/10/2020;coment_1099.jgp;924;69;431;COMENTARIO
1656;Descricao adequada do comentario da publicação  260;29/07/2019;coment_1100.jgp;615;143;260;COMENTARIO
1657;Descricao adequada do comentario da publicação  268;17/08/2020;coment_1101.jgp;584;88;268;COMENTARIO
1658;Descricao adequada do comentario da publicação  292;30/09/2021;coment_1102.jgp;140;33;292;COMENTARIO
1659;Descricao adequada do comentario da publicação  463;12/06/2021;coment_1103.jgp;178;50;463;COMENTARIO
1660;Descricao adequada do comentario da publicação  277;03/08/2019;coment_1104.jgp;248;151;277;COMENTARIO
1661;Descricao adequada do comentario da publicação  453;21/09/2019;coment_1105.jgp;125;142;453;COMENTARIO
1662;Descricao adequada do comentario da publicação  206;18/07/2020;coment_1106.jgp;703;78;206;COMENTARIO
1663;Descricao adequada do comentario da publicação  340;22/02/2019;coment_1107.jgp;277;153;340;COMENTARIO
1664;Descricao adequada do comentario da publicação  379;03/02/2021;coment_1108.jgp;575;27;379;COMENTARIO
1665;Descricao adequada do comentario da publicação  458;17/06/2020;coment_1109.jgp;576;81;458;COMENTARIO
1666;Descricao adequada do comentario da publicação  436;14/05/2021;coment_1110.jgp;1167;6;436;COMENTARIO
1667;Descricao adequada do comentario da publicação  455;15/08/2021;coment_1111.jgp;372;30;455;COMENTARIO
1668;Descricao adequada do comentario da publicação  195;21/05/2021;coment_1112.jgp;773;16;195;COMENTARIO
1669;Descricao adequada do comentario da publicação  167;13/08/2019;coment_1113.jgp;451;126;167;COMENTARIO
1670;Descricao adequada do comentario da publicação  292;01/10/2021;coment_1114.jgp;164;33;292;COMENTARIO
1671;Descricao adequada do comentario da publicação  449;27/05/2021;coment_1115.jgp;628;10;449;COMENTARIO
1672;Descricao adequada do comentario da publicação  274;28/01/2020;coment_1116.jgp;994;100;274;COMENTARIO
1673;Descricao adequada do comentario da publicação  415;01/08/2021;coment_1117.jgp;92;30;415;COMENTARIO
